,path,emotion
2179,data/training\Actor_26\26_01_01_01_thought_neutral.wav,neutral
2180,data/training\Actor_26\26_01_01_01_thumb_neutral.wav,neutral
2181,data/training\Actor_26\26_01_01_01_time_neutral.wav,neutral
2182,data/training\Actor_26\26_01_01_01_tip_neutral.wav,neutral
2183,data/training\Actor_26\26_01_01_01_tire_neutral.wav,neutral
2184,data/training\Actor_26\26_01_01_01_ton_neutral.wav,neutral
2185,data/training\Actor_26\26_01_01_01_tool_neutral.wav,neutral
2186,data/training\Actor_26\26_01_01_01_tough_neutral.wav,neutral
2187,data/training\Actor_26\26_01_01_01_turn_neutral.wav,neutral
2188,data/training\Actor_26\26_01_01_01_vine_neutral.wav,neutral
2189,data/training\Actor_26\26_01_01_01_voice_neutral.wav,neutral
2190,data/training\Actor_26\26_01_01_01_void_neutral.wav,neutral
2191,data/training\Actor_26\26_01_01_01_vote_neutral.wav,neutral
2192,data/training\Actor_26\26_01_01_01_wag_neutral.wav,neutral
2193,data/training\Actor_26\26_01_01_01_walk_neutral.wav,neutral
2194,data/training\Actor_26\26_01_01_01_wash_neutral.wav,neutral
2195,data/training\Actor_26\26_01_01_01_week_neutral.wav,neutral
2196,data/training\Actor_26\26_01_01_01_wheat_neutral.wav,neutral
2197,data/training\Actor_26\26_01_01_01_when_neutral.wav,neutral
2198,data/training\Actor_26\26_01_01_01_which_neutral.wav,neutral
2199,data/training\Actor_26\26_01_01_01_whip_neutral.wav,neutral
2200,data/training\Actor_26\26_01_01_01_white_neutral.wav,neutral
2201,data/training\Actor_26\26_01_01_01_wife_neutral.wav,neutral
2202,data/training\Actor_26\26_01_01_01_wire_neutral.wav,neutral
2203,data/training\Actor_26\26_01_01_01_witch_neutral.wav,neutral
2204,data/training\Actor_26\26_01_01_01_yearn_neutral.wav,neutral
2205,data/training\Actor_26\26_01_01_01_yes_neutral.wav,neutral
2206,data/training\Actor_26\26_01_01_01_young_neutral.wav,neutral
2207,data/training\Actor_26\26_01_01_01_youth_neutral.wav,neutral
2208,data/training\Actor_01\01_01_01_01_dogs-sitting_ps.wav,ps
2209,data/training\Actor_01\01_01_01_01_kids-talking_ps.wav,ps
2210,data/training\Actor_01\01_01_01_02_dogs-sitting_ps.wav,ps
2211,data/training\Actor_01\01_01_01_02_kids-talking_ps.wav,ps
2212,data/training\Actor_01\01_01_02_01_dogs-sitting_ps.wav,ps
2213,data/training\Actor_01\01_01_02_01_kids-talking_ps.wav,ps
2214,data/training\Actor_01\01_01_02_02_dogs-sitting_ps.wav,ps
2215,data/training\Actor_01\01_01_02_02_kids-talking_ps.wav,ps
2216,data/training\Actor_02\02_01_01_01_dogs-sitting_ps.wav,ps
2217,data/training\Actor_02\02_01_01_01_kids-talking_ps.wav,ps
2218,data/training\Actor_02\02_01_01_02_dogs-sitting_ps.wav,ps
2219,data/training\Actor_02\02_01_01_02_kids-talking_ps.wav,ps
2220,data/training\Actor_02\02_01_02_01_dogs-sitting_ps.wav,ps
2221,data/training\Actor_02\02_01_02_01_kids-talking_ps.wav,ps
2222,data/training\Actor_02\02_01_02_02_dogs-sitting_ps.wav,ps
2223,data/training\Actor_02\02_01_02_02_kids-talking_ps.wav,ps
2224,data/training\Actor_03\03_01_01_01_dogs-sitting_ps.wav,ps
2225,data/training\Actor_03\03_01_01_01_kids-talking_ps.wav,ps
2226,data/training\Actor_03\03_01_01_02_dogs-sitting_ps.wav,ps
2227,data/training\Actor_03\03_01_01_02_kids-talking_ps.wav,ps
2228,data/training\Actor_03\03_01_02_01_dogs-sitting_ps.wav,ps
2229,data/training\Actor_03\03_01_02_01_kids-talking_ps.wav,ps
2230,data/training\Actor_03\03_01_02_02_dogs-sitting_ps.wav,ps
2231,data/training\Actor_03\03_01_02_02_kids-talking_ps.wav,ps
2232,data/training\Actor_04\04_01_01_01_dogs-sitting_ps.wav,ps
2233,data/training\Actor_04\04_01_01_01_kids-talking_ps.wav,ps
2234,data/training\Actor_04\04_01_01_02_dogs-sitting_ps.wav,ps
2235,data/training\Actor_04\04_01_01_02_kids-talking_ps.wav,ps
2236,data/training\Actor_04\04_01_02_01_dogs-sitting_ps.wav,ps
2237,data/training\Actor_04\04_01_02_01_kids-talking_ps.wav,ps
2238,data/training\Actor_04\04_01_02_02_dogs-sitting_ps.wav,ps
2239,data/training\Actor_04\04_01_02_02_kids-talking_ps.wav,ps
2240,data/training\Actor_05\05_01_01_01_dogs-sitting_ps.wav,ps
2241,data/training\Actor_05\05_01_01_01_kids-talking_ps.wav,ps
2242,data/training\Actor_05\05_01_01_02_dogs-sitting_ps.wav,ps
2243,data/training\Actor_05\05_01_01_02_kids-talking_ps.wav,ps
2244,data/training\Actor_05\05_01_02_01_dogs-sitting_ps.wav,ps
2245,data/training\Actor_05\05_01_02_01_kids-talking_ps.wav,ps
2246,data/training\Actor_05\05_01_02_02_dogs-sitting_ps.wav,ps
2247,data/training\Actor_05\05_01_02_02_kids-talking_ps.wav,ps
2248,data/training\Actor_06\06_01_01_01_dogs-sitting_ps.wav,ps
2249,data/training\Actor_06\06_01_01_01_kids-talking_ps.wav,ps
2250,data/training\Actor_06\06_01_01_02_dogs-sitting_ps.wav,ps
2251,data/training\Actor_06\06_01_01_02_kids-talking_ps.wav,ps
2252,data/training\Actor_06\06_01_02_01_dogs-sitting_ps.wav,ps
2253,data/training\Actor_06\06_01_02_01_kids-talking_ps.wav,ps
2254,data/training\Actor_06\06_01_02_02_dogs-sitting_ps.wav,ps
2255,data/training\Actor_06\06_01_02_02_kids-talking_ps.wav,ps
2256,data/training\Actor_07\07_01_01_01_dogs-sitting_ps.wav,ps
2257,data/training\Actor_07\07_01_01_01_kids-talking_ps.wav,ps
2258,data/training\Actor_07\07_01_01_02_dogs-sitting_ps.wav,ps
2259,data/training\Actor_07\07_01_01_02_kids-talking_ps.wav,ps
2260,data/training\Actor_07\07_01_02_01_dogs-sitting_ps.wav,ps
2261,data/training\Actor_07\07_01_02_01_kids-talking_ps.wav,ps
2262,data/training\Actor_07\07_01_02_02_dogs-sitting_ps.wav,ps
2263,data/training\Actor_07\07_01_02_02_kids-talking_ps.wav,ps
2264,data/training\Actor_08\08_01_01_01_dogs-sitting_ps.wav,ps
2265,data/training\Actor_08\08_01_01_01_kids-talking_ps.wav,ps
2266,data/training\Actor_08\08_01_01_02_dogs-sitting_ps.wav,ps
2267,data/training\Actor_08\08_01_01_02_kids-talking_ps.wav,ps
2268,data/training\Actor_08\08_01_02_01_dogs-sitting_ps.wav,ps
2269,data/training\Actor_08\08_01_02_01_kids-talking_ps.wav,ps
2270,data/training\Actor_08\08_01_02_02_dogs-sitting_ps.wav,ps
2271,data/training\Actor_08\08_01_02_02_kids-talking_ps.wav,ps
2272,data/training\Actor_09\09_01_01_01_dogs-sitting_ps.wav,ps
2273,data/training\Actor_09\09_01_01_01_kids-talking_ps.wav,ps
2274,data/training\Actor_09\09_01_01_02_dogs-sitting_ps.wav,ps
2275,data/training\Actor_09\09_01_01_02_kids-talking_ps.wav,ps
2276,data/training\Actor_09\09_01_02_01_dogs-sitting_ps.wav,ps
2277,data/training\Actor_09\09_01_02_01_kids-talking_ps.wav,ps
2278,data/training\Actor_09\09_01_02_02_dogs-sitting_ps.wav,ps
2279,data/training\Actor_09\09_01_02_02_kids-talking_ps.wav,ps
2280,data/training\Actor_10\10_01_01_01_dogs-sitting_ps.wav,ps
2281,data/training\Actor_10\10_01_01_01_kids-talking_ps.wav,ps
2282,data/training\Actor_10\10_01_01_02_dogs-sitting_ps.wav,ps
2283,data/training\Actor_10\10_01_01_02_kids-talking_ps.wav,ps
2284,data/training\Actor_10\10_01_02_01_dogs-sitting_ps.wav,ps
2285,data/training\Actor_10\10_01_02_01_kids-talking_ps.wav,ps
2286,data/training\Actor_10\10_01_02_02_dogs-sitting_ps.wav,ps
2287,data/training\Actor_10\10_01_02_02_kids-talking_ps.wav,ps
2288,data/training\Actor_11\11_01_01_01_dogs-sitting_ps.wav,ps
2289,data/training\Actor_11\11_01_01_01_kids-talking_ps.wav,ps
2290,data/training\Actor_11\11_01_01_02_dogs-sitting_ps.wav,ps
2291,data/training\Actor_11\11_01_01_02_kids-talking_ps.wav,ps
2292,data/training\Actor_11\11_01_02_01_dogs-sitting_ps.wav,ps
2293,data/training\Actor_11\11_01_02_01_kids-talking_ps.wav,ps
2294,data/training\Actor_11\11_01_02_02_dogs-sitting_ps.wav,ps
2295,data/training\Actor_11\11_01_02_02_kids-talking_ps.wav,ps
2296,data/training\Actor_12\12_01_01_01_dogs-sitting_ps.wav,ps
2297,data/training\Actor_12\12_01_01_01_kids-talking_ps.wav,ps
2298,data/training\Actor_12\12_01_01_02_dogs-sitting_ps.wav,ps
2299,data/training\Actor_12\12_01_01_02_kids-talking_ps.wav,ps
2300,data/training\Actor_12\12_01_02_01_dogs-sitting_ps.wav,ps
2301,data/training\Actor_12\12_01_02_01_kids-talking_ps.wav,ps
2302,data/training\Actor_12\12_01_02_02_dogs-sitting_ps.wav,ps
2303,data/training\Actor_12\12_01_02_02_kids-talking_ps.wav,ps
2304,data/training\Actor_13\13_01_01_01_dogs-sitting_ps.wav,ps
2305,data/training\Actor_13\13_01_01_01_kids-talking_ps.wav,ps
2306,data/training\Actor_13\13_01_01_02_dogs-sitting_ps.wav,ps
2307,data/training\Actor_13\13_01_01_02_kids-talking_ps.wav,ps
2308,data/training\Actor_13\13_01_02_01_dogs-sitting_ps.wav,ps
2309,data/training\Actor_13\13_01_02_01_kids-talking_ps.wav,ps
2310,data/training\Actor_13\13_01_02_02_dogs-sitting_ps.wav,ps
2311,data/training\Actor_13\13_01_02_02_kids-talking_ps.wav,ps
2312,data/training\Actor_18\18_01_01_01_dogs-sitting_ps.wav,ps
2313,data/training\Actor_18\18_01_01_01_kids-talking_ps.wav,ps
2314,data/training\Actor_18\18_01_01_02_dogs-sitting_ps.wav,ps
2315,data/training\Actor_18\18_01_01_02_kids-talking_ps.wav,ps
2316,data/training\Actor_18\18_01_02_01_dogs-sitting_ps.wav,ps
2317,data/training\Actor_18\18_01_02_01_kids-talking_ps.wav,ps
2318,data/training\Actor_18\18_01_02_02_dogs-sitting_ps.wav,ps
2319,data/training\Actor_18\18_01_02_02_kids-talking_ps.wav,ps
2320,data/training\Actor_19\19_01_01_01_dogs-sitting_ps.wav,ps
2321,data/training\Actor_19\19_01_01_01_kids-talking_ps.wav,ps
2322,data/training\Actor_19\19_01_01_02_dogs-sitting_ps.wav,ps
2323,data/training\Actor_19\19_01_01_02_kids-talking_ps.wav,ps
2324,data/training\Actor_19\19_01_02_01_dogs-sitting_ps.wav,ps
2325,data/training\Actor_19\19_01_02_01_kids-talking_ps.wav,ps
2326,data/training\Actor_19\19_01_02_02_dogs-sitting_ps.wav,ps
2327,data/training\Actor_19\19_01_02_02_kids-talking_ps.wav,ps
2328,data/training\Actor_20\20_01_01_01_dogs-sitting_ps.wav,ps
2329,data/training\Actor_20\20_01_01_01_kids-talking_ps.wav,ps
2330,data/training\Actor_20\20_01_01_02_dogs-sitting_ps.wav,ps
2331,data/training\Actor_20\20_01_01_02_kids-talking_ps.wav,ps
2332,data/training\Actor_20\20_01_02_01_dogs-sitting_ps.wav,ps
2333,data/training\Actor_20\20_01_02_01_kids-talking_ps.wav,ps
2334,data/training\Actor_20\20_01_02_02_dogs-sitting_ps.wav,ps
2335,data/training\Actor_20\20_01_02_02_kids-talking_ps.wav,ps
2336,data/training\Actor_21\21_01_01_01_dogs-sitting_ps.wav,ps
2337,data/training\Actor_21\21_01_01_01_kids-talking_ps.wav,ps
2338,data/training\Actor_21\21_01_01_02_dogs-sitting_ps.wav,ps
2339,data/training\Actor_21\21_01_01_02_kids-talking_ps.wav,ps
2340,data/training\Actor_21\21_01_02_01_dogs-sitting_ps.wav,ps
2341,data/training\Actor_21\21_01_02_01_kids-talking_ps.wav,ps
2342,data/training\Actor_21\21_01_02_02_dogs-sitting_ps.wav,ps
2343,data/training\Actor_21\21_01_02_02_kids-talking_ps.wav,ps
2344,data/training\Actor_22\22_01_01_01_dogs-sitting_ps.wav,ps
2345,data/training\Actor_22\22_01_01_01_kids-talking_ps.wav,ps
2346,data/training\Actor_22\22_01_01_02_dogs-sitting_ps.wav,ps
2347,data/training\Actor_22\22_01_01_02_kids-talking_ps.wav,ps
2348,data/training\Actor_22\22_01_02_01_dogs-sitting_ps.wav,ps
2349,data/training\Actor_22\22_01_02_01_kids-talking_ps.wav,ps
2350,data/training\Actor_22\22_01_02_02_dogs-sitting_ps.wav,ps
2351,data/training\Actor_22\22_01_02_02_kids-talking_ps.wav,ps
2352,data/training\Actor_23\23_01_01_01_dogs-sitting_ps.wav,ps
2353,data/training\Actor_23\23_01_01_01_kids-talking_ps.wav,ps
2354,data/training\Actor_23\23_01_01_02_dogs-sitting_ps.wav,ps
2355,data/training\Actor_23\23_01_01_02_kids-talking_ps.wav,ps
2356,data/training\Actor_23\23_01_02_01_dogs-sitting_ps.wav,ps
2357,data/training\Actor_23\23_01_02_01_kids-talking_ps.wav,ps
2358,data/training\Actor_23\23_01_02_02_dogs-sitting_ps.wav,ps
2359,data/training\Actor_23\23_01_02_02_kids-talking_ps.wav,ps
2360,data/training\Actor_24\24_01_01_01_dogs-sitting_ps.wav,ps
2361,data/training\Actor_24\24_01_01_01_kids-talking_ps.wav,ps
2362,data/training\Actor_24\24_01_01_02_dogs-sitting_ps.wav,ps
2363,data/training\Actor_24\24_01_01_02_kids-talking_ps.wav,ps
2364,data/training\Actor_24\24_01_02_01_dogs-sitting_ps.wav,ps
2365,data/training\Actor_24\24_01_02_01_kids-talking_ps.wav,ps
2366,data/training\Actor_24\24_01_02_02_dogs-sitting_ps.wav,ps
2367,data/training\Actor_24\24_01_02_02_kids-talking_ps.wav,ps
2368,data/training\Actor_25\25_01_01_01_fat_ps.wav,ps
2369,data/training\Actor_25\25_01_01_01_fit_ps.wav,ps
2370,data/training\Actor_25\25_01_01_01_five_ps.wav,ps
2371,data/training\Actor_25\25_01_01_01_food_ps.wav,ps
2372,data/training\Actor_25\25_01_01_01_gap_ps.wav,ps
2373,data/training\Actor_25\25_01_01_01_gas_ps.wav,ps
2374,data/training\Actor_25\25_01_01_01_gaze_ps.wav,ps
2375,data/training\Actor_25\25_01_01_01_germ_ps.wav,ps
2376,data/training\Actor_25\25_01_01_01_get_ps.wav,ps
2377,data/training\Actor_25\25_01_01_01_gin_ps.wav,ps
2378,data/training\Actor_25\25_01_01_01_goal_ps.wav,ps
2379,data/training\Actor_25\25_01_01_01_good_ps.wav,ps
2380,data/training\Actor_25\25_01_01_01_goose_ps.wav,ps
2381,data/training\Actor_25\25_01_01_01_gun_ps.wav,ps
2382,data/training\Actor_25\25_01_01_01_half_ps.wav,ps
2383,data/training\Actor_25\25_01_01_01_hall_ps.wav,ps
2384,data/training\Actor_25\25_01_01_01_hash_ps.wav,ps
2385,data/training\Actor_25\25_01_01_01_hate_ps.wav,ps
2386,data/training\Actor_25\25_01_01_01_have_ps.wav,ps
2387,data/training\Actor_25\25_01_01_01_haze_ps.wav,ps
2388,data/training\Actor_25\25_01_01_01_hire_ps.wav,ps
2389,data/training\Actor_25\25_01_01_01_hit_ps.wav,ps
2390,data/training\Actor_25\25_01_01_01_hole_ps.wav,ps
2391,data/training\Actor_25\25_01_01_01_home_ps.wav,ps
2392,data/training\Actor_25\25_01_01_01_hurl_ps.wav,ps
2393,data/training\Actor_25\25_01_01_01_hush_ps.wav,ps
2394,data/training\Actor_25\25_01_01_01_jail_ps.wav,ps
2395,data/training\Actor_25\25_01_01_01_jar_ps.wav,ps
2396,data/training\Actor_25\25_01_01_01_join_ps.wav,ps
2397,data/training\Actor_25\25_01_01_01_judge_ps.wav,ps
2398,data/training\Actor_25\25_01_01_01_jug_ps.wav,ps
2399,data/training\Actor_25\25_01_01_01_juice_ps.wav,ps
2400,data/training\Actor_25\25_01_01_01_keen_ps.wav,ps
2401,data/training\Actor_25\25_01_01_01_keep_ps.wav,ps
2402,data/training\Actor_25\25_01_01_01_keg_ps.wav,ps
2403,data/training\Actor_25\25_01_01_01_kick_ps.wav,ps
2404,data/training\Actor_25\25_01_01_01_kill_ps.wav,ps
2405,data/training\Actor_25\25_01_01_01_king_ps.wav,ps
2406,data/training\Actor_25\25_01_01_01_kite_ps.wav,ps
2407,data/training\Actor_25\25_01_01_01_knock_ps.wav,ps
2408,data/training\Actor_25\25_01_01_01_late_ps.wav,ps
2409,data/training\Actor_25\25_01_01_01_laud_ps.wav,ps
2410,data/training\Actor_25\25_01_01_01_lean_ps.wav,ps
2411,data/training\Actor_25\25_01_01_01_learn_ps.wav,ps
2412,data/training\Actor_25\25_01_01_01_lease_ps.wav,ps
2413,data/training\Actor_25\25_01_01_01_lid_ps.wav,ps
2414,data/training\Actor_25\25_01_01_01_life_ps.wav,ps
2415,data/training\Actor_25\25_01_01_01_limb_ps.wav,ps
2416,data/training\Actor_25\25_01_01_01_live_ps.wav,ps
2417,data/training\Actor_25\25_01_01_01_loaf_ps.wav,ps
2418,data/training\Actor_25\25_01_01_01_long_ps.wav,ps
2419,data/training\Actor_25\25_01_01_01_lore_ps.wav,ps
2420,data/training\Actor_25\25_01_01_01_lose_ps.wav,ps
2421,data/training\Actor_25\25_01_01_01_lot_ps.wav,ps
2422,data/training\Actor_25\25_01_01_01_love_ps.wav,ps
2423,data/training\Actor_25\25_01_01_01_luck_ps.wav,ps
2424,data/training\Actor_25\25_01_01_01_make_ps.wav,ps
2425,data/training\Actor_25\25_01_01_01_match_ps.wav,ps
2426,data/training\Actor_25\25_01_01_01_merge_ps.wav,ps
2427,data/training\Actor_25\25_01_01_01_mess_ps.wav,ps
2428,data/training\Actor_25\25_01_01_01_met_ps.wav,ps
2429,data/training\Actor_25\25_01_01_01_mill_ps.wav,ps
2430,data/training\Actor_25\25_01_01_01_mob_ps.wav,ps
2431,data/training\Actor_25\25_01_01_01_mode_ps.wav,ps
2432,data/training\Actor_25\25_01_01_01_mood_ps.wav,ps
2433,data/training\Actor_25\25_01_01_01_moon_ps.wav,ps
2434,data/training\Actor_25\25_01_01_01_mop_ps.wav,ps
2435,data/training\Actor_25\25_01_01_01_mouse_ps.wav,ps
2436,data/training\Actor_25\25_01_01_01_nag_ps.wav,ps
2437,data/training\Actor_25\25_01_01_01_name_ps.wav,ps
2438,data/training\Actor_25\25_01_01_01_near_ps.wav,ps
2439,data/training\Actor_25\25_01_01_01_neat_ps.wav,ps
2440,data/training\Actor_25\25_01_01_01_nice_ps.wav,ps
2441,data/training\Actor_25\25_01_01_01_note_ps.wav,ps
2442,data/training\Actor_25\25_01_01_01_numb_ps.wav,ps
2443,data/training\Actor_25\25_01_01_01_pad_ps.wav,ps
2444,data/training\Actor_25\25_01_01_01_page_ps.wav,ps
2445,data/training\Actor_25\25_01_01_01_pain_ps.wav,ps
2446,data/training\Actor_25\25_01_01_01_pass_ps.wav,ps
2447,data/training\Actor_25\25_01_01_01_pearl_ps.wav,ps
2448,data/training\Actor_25\25_01_01_01_peg_ps.wav,ps
2449,data/training\Actor_25\25_01_01_01_perch_ps.wav,ps
2450,data/training\Actor_25\25_01_01_01_phone_ps.wav,ps
2451,data/training\Actor_25\25_01_01_01_pick_ps.wav,ps
2452,data/training\Actor_25\25_01_01_01_pike_ps.wav,ps
2453,data/training\Actor_25\25_01_01_01_pole_ps.wav,ps
2454,data/training\Actor_25\25_01_01_01_pool_ps.wav,ps
2455,data/training\Actor_25\25_01_01_01_puff_ps.wav,ps
2456,data/training\Actor_25\25_01_01_01_rag_ps.wav,ps
2457,data/training\Actor_25\25_01_01_01_raid_ps.wav,ps
2458,data/training\Actor_25\25_01_01_01_rain_ps.wav,ps
2459,data/training\Actor_25\25_01_01_01_raise_ps.wav,ps
2460,data/training\Actor_25\25_01_01_01_rat_ps.wav,ps
2461,data/training\Actor_25\25_01_01_01_reach_ps.wav,ps
2462,data/training\Actor_25\25_01_01_01_read_ps.wav,ps
2463,data/training\Actor_25\25_01_01_01_red_ps.wav,ps
2464,data/training\Actor_25\25_01_01_01_ring_ps.wav,ps
2465,data/training\Actor_25\25_01_01_01_ripe_ps.wav,ps
2466,data/training\Actor_25\25_01_01_01_road_ps.wav,ps
2467,data/training\Actor_25\25_01_01_01_room_ps.wav,ps
2468,data/training\Actor_25\25_01_01_01_rose_ps.wav,ps
2469,data/training\Actor_25\25_01_01_01_rot_ps.wav,ps
2470,data/training\Actor_25\25_01_01_01_rough_ps.wav,ps
2471,data/training\Actor_25\25_01_01_01_rush_ps.wav,ps
2472,data/training\Actor_25\25_01_01_01_said_ps.wav,ps
2473,data/training\Actor_25\25_01_01_01_sail_ps.wav,ps
2474,data/training\Actor_25\25_01_01_01_search_ps.wav,ps
2475,data/training\Actor_25\25_01_01_01_seize_ps.wav,ps
2476,data/training\Actor_25\25_01_01_01_sell_ps.wav,ps
2477,data/training\Actor_25\25_01_01_01_shack_ps.wav,ps
2478,data/training\Actor_25\25_01_01_01_shall_ps.wav,ps
2479,data/training\Actor_25\25_01_01_01_shawl_ps.wav,ps
2480,data/training\Actor_25\25_01_01_01_sheep_ps.wav,ps
2481,data/training\Actor_25\25_01_01_01_shirt_ps.wav,ps
2482,data/training\Actor_25\25_01_01_01_should_ps.wav,ps
2483,data/training\Actor_25\25_01_01_01_shout_ps.wav,ps
2484,data/training\Actor_25\25_01_01_01_size_ps.wav,ps
2485,data/training\Actor_25\25_01_01_01_soap_ps.wav,ps
2486,data/training\Actor_25\25_01_01_01_soup_ps.wav,ps
2487,data/training\Actor_25\25_01_01_01_sour_ps.wav,ps
2488,data/training\Actor_25\25_01_01_01_south_ps.wav,ps
2489,data/training\Actor_25\25_01_01_01_sub_ps.wav,ps
2490,data/training\Actor_25\25_01_01_01_such_ps.wav,ps
2491,data/training\Actor_25\25_01_01_01_sure_ps.wav,ps
2492,data/training\Actor_25\25_01_01_01_take_ps.wav,ps
2493,data/training\Actor_25\25_01_01_01_talk_ps.wav,ps
2494,data/training\Actor_25\25_01_01_01_tape_ps.wav,ps
